game_id,game_datetime,game_date,game_type,status,away_name,home_name,away_id,home_id,doubleheader,game_num,home_probable_pitcher,away_probable_pitcher,home_pitcher_note,away_pitcher_note,away_score,home_score,current_inning,inning_state,venue_id,venue_name,national_broadcasts,series_status,winning_team,losing_team,winning_pitcher,losing_pitcher,save_pitcher,summary,team_abbrev,team_name,losing_Team
778835,2025-02-26T20:05:00Z,2025-02-26,S,Final,Texas Rangers,Cleveland Guardians,140,114,N,1,Gavin Williams,Nathan Eovaldi,,,7,4,9.0,Bottom,3834,Goodyear Ballpark,[],TEX wins Spring,Texas Rangers,Cleveland Guardians,Dane Dunning,Jack Leftwich,Cole Winn,2025-02-26 - Texas Rangers (7) @ Cleveland Guardians (4) (Final),CLE,Cleveland Guardians,
778741,2025-02-26T18:05:00Z,2025-02-26,S,Final,Houston Astros,Washington Nationals,117,120,N,1,DJ Herz,Framber Valdez,,,3,0,9.0,Bottom,5000,CACTI Park of the Palm Beaches,[],HOU wins Spring,Houston Astros,Washington Nationals,Framber Valdez,DJ Herz,Blake Weiman,2025-02-26 - Houston Astros (3) @ Washington Nationals (0) (Final),WSH,Washington Nationals,
778939,2025-02-26T20:05:00Z,2025-02-26,S,Final,Colorado Rockies,Kansas City Royals,115,118,N,1,Michael Wacha,Ryan Feltner,,,7,6,9.0,Bottom,2603,Surprise Stadium,[],COL wins Spring,Colorado Rockies,Kansas City Royals,Ryan Feltner,Michael Wacha,Jaden Hill,2025-02-26 - Colorado Rockies (7) @ Kansas City Royals (6) (Final),COL,Colorado Rockies,
778863,2025-02-26T20:05:00Z,2025-02-26,S,Final,San Diego Padres,Chicago White Sox,135,145,N,1,Sean Burke,Ryan Bergert,,,3,1,9.0,Bottom,3809,Camelback Ranch,[],SD wins Spring,San Diego Padres,Chicago White Sox,J.B. Wendelken,Dan Altavilla,Francis Pena,2025-02-26 - San Diego Padres (3) @ Chicago White Sox (1) (Final),CWS,Chicago White Sox,
778803,2025-02-26T20:10:00Z,2025-02-26,S,Final,Milwaukee Brewers,Arizona Diamondbacks,158,109,N,1,Corbin Burnes,Tyler Alexander,,,1,7,9.0,Top,4249,Salt River Fields at Talking Stick,[],AZ wins Spring,Arizona Diamondbacks,Milwaukee Brewers,Corbin Burnes,Tyler Alexander,,2025-02-26 - Milwaukee Brewers (1) @ Arizona Diamondbacks (7) (Final),MIL,Milwaukee Brewers,
778707,2025-02-26T18:05:00Z,2025-02-26,S,Final,Pittsburgh Pirates,Atlanta Braves,134,144,N,1,AJ Smith-Shawver,Mike Burrows,,,4,9,9.0,Top,5380,CoolToday Park,[],ATL wins 2-0,Atlanta Braves,Pittsburgh Pirates,Daysbel Hernández,Randy Labaut,,2025-02-26 - Pittsburgh Pirates (4) @ Atlanta Braves (9) (Final),PIT,Pittsburgh Pirates,
779116,2025-02-26T18:05:00Z,2025-02-26,S,Final,Minnesota Twins,Detroit Tigers,142,116,N,1,Tarik Skubal,Andrew Morris,,,4,0,9.0,Bottom,2511,Publix Field at Joker Marchant Stadium,[],MIN wins Spring,Minnesota Twins,Detroit Tigers,Andrew Morris,John Brebbia,,2025-02-26 - Minnesota Twins (4) @ Detroit Tigers (0) (Final),MIN,Minnesota Twins,
779160,2025-02-26T20:10:00Z,2025-02-26,S,Final,Cincinnati Reds,Los Angeles Angels,113,108,N,1,Tyler Anderson,Nick Lodolo,,,9,4,9.0,Bottom,2500,Tempe Diablo Stadium,[],CIN wins Spring,Cincinnati Reds,Los Angeles Angels,Bryan Shaw,Connor Brogdon,,2025-02-26 - Cincinnati Reds (9) @ Los Angeles Angels (4) (Final),LAA,Los Angeles Angels,
778772,2025-02-26T18:05:00Z,2025-02-26,S,Final,Tampa Bay Rays,Boston Red Sox,139,111,N,1,Hunter Dobbins,Ian Seymour,,,8,2,9.0,Bottom,4309,JetBlue Park,[],TB wins Spring,Tampa Bay Rays,Boston Red Sox,Yoniel Curet,Justin Wilson,,2025-02-26 - Tampa Bay Rays (8) @ Boston Red Sox (2) (Final),BOS,Boston Red Sox,
779083,2025-02-26T18:10:00Z,2025-02-26,S,Final,New York Mets,Miami Marlins,121,146,N,1,Max Meyer,Paul Blackburn,,,1,4,9.0,Top,2520,Roger Dean Chevrolet Stadium,[],MIA wins Spring,Miami Marlins,New York Mets,Xzavion Curry,Felipe De La Cruz,Austin Roberts,2025-02-26 - New York Mets (1) @ Miami Marlins (4) (Final),NYM,New York Mets,
778991,2025-02-26T20:05:00Z,2025-02-26,S,Final: Tied,Chicago Cubs,San Francisco Giants,112,137,N,1,Jordan Hicks,Shota Imanaga,,,4,4,9.0,Bottom,2532,Scottsdale Stadium,[],,,,,,,2025-02-26 - Chicago Cubs @ San Francisco Giants (Final: Tied),CHC,Chicago Cubs,
779053,2025-02-26T18:05:00Z,2025-02-26,S,Final,St. Louis Cardinals,New York Yankees,138,147,N,1,Will Warren,Michael McGreevy,,,0,7,9.0,Top,2523,George M. Steinbrenner Field,[],NYY wins Spring,New York Yankees,St. Louis Cardinals,Will Warren,Tink Hence,,2025-02-26 - St. Louis Cardinals (0) @ New York Yankees (7) (Final),STL,St. Louis Cardinals,
778960,2025-02-26T18:07:00Z,2025-02-26,S,Final,Philadelphia Phillies,Toronto Blue Jays,143,141,N,1,José Berríos,Joe Ross,,,9,6,9.0,Bottom,2536,TD Ballpark,['MLBN (out-of-market only)'],PHI wins Spring,Philadelphia Phillies,Toronto Blue Jays,José Ruiz,Jacob Barnes,,2025-02-26 - Philadelphia Phillies (9) @ Toronto Blue Jays (6) (Final),TOR,Toronto Blue Jays,
779037,2025-02-26T18:05:00Z,2025-02-26,S,Final,Baltimore Orioles,Pittsburgh Pirates,110,134,N,1,Bailey Falter,Tomoyuki Sugano,,,3,7,9.0,Top,2526,LECOM Park,[],PIT wins Spring,Pittsburgh Pirates,Baltimore Orioles,Ryan Borucki,Matt Bowman,,2025-02-26 - Baltimore Orioles (3) @ Pittsburgh Pirates (7) (Final),BAL,Baltimore Orioles,
779023,2025-02-26T20:10:00Z,2025-02-26,S,Final,Athletics,Seattle Mariners,133,136,N,1,George Kirby,Joey Estes,,,8,5,9.0,Bottom,2530,Peoria Stadium,[],ATH wins Spring,Athletics,Seattle Mariners,Joey Estes,Carlos Vargas,,2025-02-26 - Athletics (8) @ Seattle Mariners (5) (Final),ATH,Oakland Athletics,
779102,2025-02-26T20:10:00Z,2025-02-26,S,Final,Los Angeles Dodgers,Milwaukee Brewers,119,158,N,1,Thomas Pannone,Yoshinobu Yamamoto,,,9,3,9.0,Bottom,2518,American Family Fields of Phoenix,[],LAD wins Spring,Los Angeles Dodgers,Milwaukee Brewers,Tanner Kiest,Carlos Rodriguez,,2025-02-26 - Los Angeles Dodgers (9) @ Milwaukee Brewers (3) (Final),MIL,Milwaukee Brewers,
779098,2025-02-27T20:10:00Z,2025-02-27,S,Final,Kansas City Royals,Milwaukee Brewers,118,158,N,1,Aaron Civale,Chandler Champlain,,,5,12,9.0,Top,2518,American Family Fields of Phoenix,[],MIL wins Spring,Milwaukee Brewers,Kansas City Royals,Aaron Ashby,Thomas Hatch,,2025-02-27 - Kansas City Royals (5) @ Milwaukee Brewers (12) (Final),MIL,Milwaukee Brewers,
778972,2025-02-27T18:05:00Z,2025-02-27,S,Final: Tied,Detroit Tigers,Tampa Bay Rays,116,139,N,1,Mike Vasil,Matt Manning,,,7,7,9.0,Bottom,2534,Charlotte Sports Park,[],,,,,,,2025-02-27 - Detroit Tigers @ Tampa Bay Rays (Final: Tied),DET,Detroit Tigers,
778914,2025-02-27T18:05:00Z,2025-02-27,S,Final: Tied,New York Yankees,Philadelphia Phillies,147,143,N,1,Zack Wheeler,Carlos Rodón,,,7,7,9.0,Bottom,2700,BayCare Ballpark,[],,,,,,,2025-02-27 - New York Yankees @ Philadelphia Phillies (Final: Tied),PHI,Philadelphia Phillies,
778736,2025-02-27T23:05:00Z,2025-02-27,S,Final,Atlanta Braves,Washington Nationals,144,120,N,1,Jake Irvin,Bryce Elder,,,4,3,9.0,Bottom,5000,CACTI Park of the Palm Beaches,['MLBN (out-of-market only)'],ATL wins Spring,Atlanta Braves,Washington Nationals,Ryan Bourassa,Daison Acosta,Rob Griswold,2025-02-27 - Atlanta Braves (4) @ Washington Nationals (3) (Final),WSH,Washington Nationals,
779115,2025-02-27T18:05:00Z,2025-02-27,S,Final,Boston Red Sox,Detroit Tigers,111,116,N,1,Jack Flaherty,Quinn Priester,,,6,5,9.0,Bottom,2511,Publix Field at Joker Marchant Stadium,[],BOS wins Spring,Boston Red Sox,Detroit Tigers,Josh Winckowski,Kenta Maeda,Hobie Harris,2025-02-27 - Boston Red Sox (6) @ Detroit Tigers (5) (Final),DET,Detroit Tigers,
778938,2025-02-27T20:05:00Z,2025-02-27,S,Final,Seattle Mariners,Texas Rangers,136,140,N,1,Tyler Mahle,Jhonathan Díaz,,,0,8,9.0,Top,2603,Surprise Stadium,[],TEX wins Spring,Texas Rangers,Seattle Mariners,Tyler Mahle,Jhonathan Díaz,,2025-02-27 - Seattle Mariners (0) @ Texas Rangers (8) (Final),SEA,Seattle Mariners,
779081,2025-02-27T18:05:00Z,2025-02-27,S,Final,Miami Marlins,St. Louis Cardinals,146,138,N,1,Andre Pallante,Cal Quantrill,,,4,8,9.0,Top,2520,Roger Dean Chevrolet Stadium,[],STL wins Spring,St. Louis Cardinals,Miami Marlins,Zack Weiss,Valente Bellozo,,2025-02-27 - Miami Marlins (4) @ St. Louis Cardinals (8) (Final),MIA,Miami Marlins,
778804,2025-02-27T20:10:00Z,2025-02-27,S,Final,Los Angeles Dodgers,Colorado Rockies,119,115,N,1,Bradley Blalock,Landon Knack,,,0,2,9.0,Top,4249,Salt River Fields at Talking Stick,[],COL wins Spring,Colorado Rockies,Los Angeles Dodgers,Ryan Rolison,Kirby Yates,Victor Vodnik,2025-02-27 - Los Angeles Dodgers (0) @ Colorado Rockies (2) (Final),COL,Colorado Rockies,
778836,2025-02-27T20:05:00Z,2025-02-27,S,Final: Tied,Arizona Diamondbacks,Cincinnati Reds,109,113,N,1,Graham Ashcraft,Brandon Pfaadt,,,3,3,9.0,Bottom,3834,Goodyear Ballpark,[],,,,,,,2025-02-27 - Arizona Diamondbacks @ Cincinnati Reds (Final: Tied),AZ,Arizona Diamondbacks,
778759,2025-02-27T20:05:00Z,2025-02-27,S,Final: Tied,Los Angeles Angels,Chicago Cubs,108,112,N,1,Jordan Wicks,Caden Dana,,,4,4,9.0,Bottom,4629,Sloan Park,['MLBN (out-of-market only)'],,,,,,,2025-02-27 - Los Angeles Angels @ Chicago Cubs (Final: Tied),CHC,Chicago Cubs,
778862,2025-02-27T20:05:00Z,2025-02-27,S,Final,Cleveland Guardians,Chicago White Sox,114,145,N,1,Martín Pérez,Logan Allen,,,2,4,9.0,Top,3809,Camelback Ranch,[],CWS wins Spring,Chicago White Sox,Cleveland Guardians,Jake Eder,Triston McKenzie,Peyton Pallette,2025-02-27 - Cleveland Guardians (2) @ Chicago White Sox (4) (Final),CLE,Cleveland Guardians,
779022,2025-02-27T20:10:00Z,2025-02-27,S,Final,San Francisco Giants,Seattle Mariners,137,136,N,1,Bryce Miller,Landen Roupp,,,6,4,9.0,Bottom,2530,Peoria Stadium,[],SF wins Spring,San Francisco Giants,Seattle Mariners,Miguel Díaz,Ryan Hawks,Helcris Olivárez,2025-02-27 - San Francisco Giants (6) @ Seattle Mariners (4) (Final),SF,San Francisco Giants,
778883,2025-02-27T18:05:00Z,2025-02-27,S,Final,Pittsburgh Pirates,Minnesota Twins,134,142,N,1,Pablo López,Caleb Ferguson,,,12,1,9.0,Bottom,2862,Lee Health Sports Complex,[],PIT wins Spring,Pittsburgh Pirates,Minnesota Twins,Caleb Ferguson,Pablo López,,2025-02-27 - Pittsburgh Pirates (12) @ Minnesota Twins (1) (Final),MIN,Minnesota Twins,
779145,2025-02-27T20:05:00Z,2025-02-27,S,Final,San Diego Padres,Athletics,135,133,N,1,Luis Severino,Matt Waldron,,,4,6,9.0,Top,2507,Hohokam Stadium,[],ATH wins Spring,Athletics,San Diego Padres,J.T. Ginn,Tom Cosgrove,Tanner Dodson,2025-02-27 - San Diego Padres (4) @ Athletics (6) (Final),ATH,Oakland Athletics,
779132,2025-02-27T18:05:00Z,2025-02-27,S,Final,Toronto Blue Jays,Baltimore Orioles,141,110,N,1,Grayson Rodriguez,Easton Lucas,,,8,11,9.0,Top,2508,Ed Smith Stadium,[],BAL wins Spring,Baltimore Orioles,Toronto Blue Jays,Roansy Contreras,Easton Lucas,,2025-02-27 - Toronto Blue Jays (8) @ Baltimore Orioles (11) (Final),BAL,Baltimore Orioles,
778896,2025-02-27T18:10:00Z,2025-02-27,S,Final,Houston Astros,New York Mets,117,121,N,1,Clay Holmes,Colton Gordon,,,0,5,9.0,Top,2856,Clover Park,[],NYM wins Spring,New York Mets,Houston Astros,TJ Shook,Miguel Ullola,,2025-02-27 - Houston Astros (0) @ New York Mets (5) (Final),NYM,New York Mets,
779161,2025-02-28T20:10:00Z,2025-02-28,S,Final,Chicago White Sox,Los Angeles Angels,145,108,N,1,Reid Detmers,Jonathan Cannon,,,2,3,9.0,Top,2500,Tempe Diablo Stadium,[],LAA wins Spring,Los Angeles Angels,Chicago White Sox,Reid Detmers,Jonathan Cannon,Luke Murphy,2025-02-28 - Chicago White Sox (2) @ Los Angeles Angels (3) (Final),LAA,Los Angeles Angels,
779035,2025-02-28T18:05:00Z,2025-02-28,S,Final,Tampa Bay Rays,Pittsburgh Pirates,139,134,N,1,Mitch Keller,Ryan Pepiot,,,2,3,9.0,Top,2526,LECOM Park,[],PIT wins Spring,Pittsburgh Pirates,Tampa Bay Rays,Mitch Keller,Ryan Pepiot,Cristofer Melendez,2025-02-28 - Tampa Bay Rays (2) @ Pittsburgh Pirates (3) (Final),PIT,Pittsburgh Pirates,
778800,2025-02-28T20:10:00Z,2025-02-28,S,Final,Kansas City Royals,Arizona Diamondbacks,118,109,N,1,Merrill Kelly,Kris Bubic,,,1,6,9.0,Top,4249,Salt River Fields at Talking Stick,[],AZ wins Spring,Arizona Diamondbacks,Kansas City Royals,Ryne Nelson,Hunter Harvey,,2025-02-28 - Kansas City Royals (1) @ Arizona Diamondbacks (6) (Final),AZ,Arizona Diamondbacks,
778738,2025-02-28T18:05:00Z,2025-02-28,S,Final,St. Louis Cardinals,Houston Astros,138,117,N,1,Hunter Brown,Erick Fedde,,,2,3,9.0,Top,5000,CACTI Park of the Palm Beaches,[],HOU wins Spring,Houston Astros,St. Louis Cardinals,Hunter Brown,Erick Fedde,Ryan Gusto,2025-02-28 - St. Louis Cardinals (2) @ Houston Astros (3) (Final),HOU,Houston Astros,
778894,2025-02-28T18:10:00Z,2025-02-28,S,Final,Washington Nationals,New York Mets,120,121,N,1,Brandon Sproat,Shinnosuke Ogasawara,,,0,7,9.0,Top,2856,Clover Park,[],NYM wins Spring,New York Mets,Washington Nationals,Brandon Sproat,Shinnosuke Ogasawara,,2025-02-28 - Washington Nationals (0) @ New York Mets (7) (Final),NYM,New York Mets,
779052,2025-02-28T23:35:00Z,2025-02-28,S,Final,Toronto Blue Jays,New York Yankees,141,147,N,1,Gerrit Cole,Jake Bloss,,,3,6,9.0,Top,2523,George M. Steinbrenner Field,[],NYY wins Spring,New York Yankees,Toronto Blue Jays,Gerrit Cole,Jake Bloss,Geoff Hartlieb,2025-02-28 - Toronto Blue Jays (3) @ New York Yankees (6) (Final),TOR,Toronto Blue Jays,
779080,2025-02-28T18:10:00Z,2025-02-28,S,Final,Atlanta Braves,Miami Marlins,144,146,N,1,Sandy Alcantara,Ian Anderson,,,7,2,9.0,Bottom,2520,Roger Dean Chevrolet Stadium,['MLBN (out-of-market only)'],ATL wins Spring,Atlanta Braves,Miami Marlins,Ian Anderson,Robby Snelling,,2025-02-28 - Atlanta Braves (7) @ Miami Marlins (2) (Final),MIA,Miami Marlins,
778834,2025-02-28T20:05:00Z,2025-02-28,S,Final,Colorado Rockies,Cleveland Guardians,115,114,N,1,Ben Lively,Kyle Freeland,,,1,3,9.0,Top,3834,Goodyear Ballpark,[],CLE wins Spring,Cleveland Guardians,Colorado Rockies,Doug Nikhazy,Justin Lawrence,Mason Hickman,2025-02-28 - Colorado Rockies (1) @ Cleveland Guardians (3) (Final),CLE,Cleveland Guardians,
778990,2025-02-28T20:05:00Z,2025-02-28,S,Final,Milwaukee Brewers,San Francisco Giants,158,137,N,1,Logan Webb,Freddy Peralta,,,2,9,9.0,Top,2532,Scottsdale Stadium,[],SF wins Spring,San Francisco Giants,Milwaukee Brewers,Logan Webb,Freddy Peralta,,2025-02-28 - Milwaukee Brewers (2) @ San Francisco Giants (9) (Final),MIL,Milwaukee Brewers,
778911,2025-02-28T18:05:00Z,2025-02-28,S,Final,Boston Red Sox,Philadelphia Phillies,111,143,N,1,Jesús Luzardo,Garrett Crochet,,,5,7,9.0,Top,2700,BayCare Ballpark,[],PHI wins Spring,Philadelphia Phillies,Boston Red Sox,Jean Cabrera,Brian Van Belle,Jack Dallas,2025-02-28 - Boston Red Sox (5) @ Philadelphia Phillies (7) (Final),BOS,Boston Red Sox,
778879,2025-02-28T18:05:00Z,2025-02-28,S,Final,Baltimore Orioles,Minnesota Twins,110,142,N,1,Zebby Matthews,Zach Eflin,,,13,10,9.0,Bottom,2862,Lee Health Sports Complex,[],BAL wins Spring,Baltimore Orioles,Minnesota Twins,Carlos Tavera,John Stankiewicz,Logan Rinehart,2025-02-28 - Baltimore Orioles (13) @ Minnesota Twins (10) (Final),BAL,Baltimore Orioles,
778937,2025-02-28T20:05:00Z,2025-02-28,S,Final,Chicago Cubs,Texas Rangers,112,140,N,1,Cody Bradford,Justin Steele,,,8,8,9.0,Top,2603,Surprise Stadium,[],,Tie,,,,,2025-02-28 - Chicago Cubs (8) @ Texas Rangers (8) (Final),CHC,Chicago Cubs,Tie
779017,2025-03-01T01:40:00Z,2025-02-28,S,Final,Seattle Mariners,San Diego Padres,136,135,N,1,Braden Nett,Bryan Woo,,,2,1,9.0,Bottom,2530,Peoria Stadium,[],SEA wins Spring,Seattle Mariners,San Diego Padres,Tayler Saucedo,Jagger Haynes,Sauryn Lao,2025-02-28 - Seattle Mariners (2) @ San Diego Padres (1) (Final),SEA,Seattle Mariners,
778962,2025-02-28T18:07:00Z,2025-02-28,S,Final,Detroit Tigers,Toronto Blue Jays,116,141,N,1,Chris Bassitt,Reese Olson,,,7,10,9.0,Top,2536,TD Ballpark,[],TOR wins Spring,Toronto Blue Jays,Detroit Tigers,Yariel Rodríguez,Chase Lee,Anders Tolhurst,2025-02-28 - Detroit Tigers (7) @ Toronto Blue Jays (10) (Final),DET,Detroit Tigers,
778861,2025-03-01T01:05:00Z,2025-02-28,S,Final,Los Angeles Angels,Los Angeles Dodgers,108,119,N,1,Dustin May,Yusei Kikuchi,,,5,6,9.0,Bottom,3809,Camelback Ranch,['MLBN (out-of-market only)'],LAD wins Spring,Los Angeles Dodgers,Los Angeles Angels,Carlos Duran,Jack Dashwood,,2025-02-28 - Los Angeles Angels (5) @ Los Angeles Dodgers (6) (Final),LAA,Los Angeles Angels,
779142,2025-02-28T20:05:00Z,2025-02-28,S,Final,Cincinnati Reds,Athletics,113,133,N,1,Jeffrey Springs,Hunter Greene,,,1,13,9.0,Top,2507,Hohokam Stadium,[],ATH wins Spring,Athletics,Cincinnati Reds,Jeffrey Springs,Hunter Greene,,2025-02-28 - Cincinnati Reds (1) @ Athletics (13) (Final),ATH,Oakland Athletics,
779157,2025-03-01T20:10:00Z,2025-03-01,S,Final,Athletics,Los Angeles Angels,133,108,N,1,Kyle Hendricks,Osvaldo Bido,,,0,5,9.0,Top,2500,Tempe Diablo Stadium,[],LAA wins Spring,Los Angeles Angels,Athletics,Kyle Hendricks,Osvaldo Bido,,2025-03-01 - Athletics (0) @ Los Angeles Angels (5) (Final),LAA,Los Angeles Angels,
778774,2025-03-01T18:05:00Z,2025-03-01,S,Final,Minnesota Twins,Boston Red Sox,142,111,N,1,Tanner Houck,Bailey Ober,,,4,8,9.0,Top,4309,JetBlue Park,[],BOS wins Spring,Boston Red Sox,Minnesota Twins,Aroldis Chapman,Danny Coulombe,,2025-03-01 - Minnesota Twins (4) @ Boston Red Sox (8) (Final),MIN,Minnesota Twins,
779018,2025-03-01T20:10:00Z,2025-03-01,S,Final,Chicago White Sox,Seattle Mariners,145,136,N,1,Emerson Hancock,Shane Smith,,,18,9,9.0,Bottom,2530,Peoria Stadium,[],CWS wins Spring,Chicago White Sox,Seattle Mariners,Shane Smith,Emerson Hancock,,2025-03-01 - Chicago White Sox (18) @ Seattle Mariners (9) (Final),CWS,Chicago White Sox,
778970,2025-03-01T18:05:00Z,2025-03-01,S,Final,New York Mets,Tampa Bay Rays,121,139,N,1,Shane McClanahan,Blade Tidwell,,,10,1,9.0,Bottom,2534,Charlotte Sports Park,[],NYM wins Spring,New York Mets,Tampa Bay Rays,Blade Tidwell,Alex Faedo,,2025-03-01 - New York Mets (10) @ Tampa Bay Rays (1) (Final),NYM,New York Mets,
779129,2025-03-01T18:05:00Z,2025-03-01,S,Final,Pittsburgh Pirates,Baltimore Orioles,134,110,N,1,Cade Povich,Paul Skenes,,,5,2,9.0,Bottom,2508,Ed Smith Stadium,['MLBN (out-of-market only)'],PIT wins Spring,Pittsburgh Pirates,Baltimore Orioles,Tanner Rainey,Brandon Young,Eddy Yean,2025-03-01 - Pittsburgh Pirates (5) @ Baltimore Orioles (2) (Final),BAL,Baltimore Orioles,
778858,2025-03-01T20:05:00Z,2025-03-01,S,Final,San Francisco Giants,Los Angeles Dodgers,137,119,N,1,Matt Sauer,Carson Seymour,,,5,6,9.0,Top,3809,Camelback Ranch,[],LAD wins Spring,Los Angeles Dodgers,San Francisco Giants,Chris Campos,Justin Garza,,2025-03-01 - San Francisco Giants (5) @ Los Angeles Dodgers (6) (Final),SF,San Francisco Giants,
778730,2025-03-01T23:05:00Z,2025-03-01,S,Final,Miami Marlins,Washington Nationals,146,120,N,1,MacKenzie Gore,Ryan Weathers,,,0,7,9.0,Top,5000,CACTI Park of the Palm Beaches,[],WSH wins Spring,Washington Nationals,Miami Marlins,MacKenzie Gore,Robinson Piña,,2025-03-01 - Miami Marlins (0) @ Washington Nationals (7) (Final),MIA,Miami Marlins,
778756,2025-03-01T20:05:00Z,2025-03-01,S,Final,Cleveland Guardians,Chicago Cubs,114,112,N,1,Colin Rea,Joey Cantillo,,,4,7,9.0,Top,4629,Sloan Park,[],CHC wins Spring,Chicago Cubs,Cleveland Guardians,Colin Rea,Joey Cantillo,,2025-03-01 - Cleveland Guardians (4) @ Chicago Cubs (7) (Final),CHC,Chicago Cubs,
778936,2025-03-02T01:05:00Z,2025-03-01,S,Final,Chicago Cubs,Kansas City Royals,112,118,N,1,Cole Ragans,Ben Brown,,,11,1,9.0,Bottom,2603,Surprise Stadium,[],CHC wins Spring,Chicago Cubs,Kansas City Royals,Ben Brown,Cole Ragans,,2025-03-01 - Chicago Cubs (11) @ Kansas City Royals (1) (Final),CHC,Chicago Cubs,
779079,2025-03-01T18:05:00Z,2025-03-01,S,Final,Washington Nationals,St. Louis Cardinals,120,138,N,1,Miles Mikolas,Michael Soroka,,,2,3,9.0,Bottom,2520,Roger Dean Chevrolet Stadium,[],STL wins Spring,St. Louis Cardinals,Washington Nationals,Matt Svanson,Marquis Grissom Jr.,,2025-03-01 - Washington Nationals (2) @ St. Louis Cardinals (3) (Final),WSH,Washington Nationals,
778704,2025-03-01T18:05:00Z,2025-03-01,S,Final: Tied,Toronto Blue Jays,Atlanta Braves,141,144,N,1,Dylan Lee,Jacob Barnes,,,1,1,9.0,Bottom,5380,CoolToday Park,[],,,,,,,2025-03-01 - Toronto Blue Jays @ Atlanta Braves (Final: Tied),TOR,Toronto Blue Jays,
779051,2025-03-01T18:05:00Z,2025-03-01,S,Final,Houston Astros,New York Yankees,117,147,N,1,Cam Schlittler,Spencer Arrighetti,,,3,9,9.0,Top,2523,George M. Steinbrenner Field,[],NYY wins Spring,New York Yankees,Houston Astros,Yerry De los Santos,Bennett Sousa,,2025-03-01 - Houston Astros (3) @ New York Yankees (9) (Final),HOU,Houston Astros,
778801,2025-03-01T20:10:00Z,2025-03-01,S,Final,Colorado Rockies,Arizona Diamondbacks,115,109,N,1,Zac Gallen,Chase Dollander,,,4,8,9.0,Top,4249,Salt River Fields at Talking Stick,[],AZ wins Spring,Arizona Diamondbacks,Colorado Rockies,Zac Gallen,Chase Dollander,,2025-03-01 - Colorado Rockies (4) @ Arizona Diamondbacks (8) (Final),COL,Colorado Rockies,
778831,2025-03-01T20:05:00Z,2025-03-01,S,Final,San Diego Padres,Cincinnati Reds,135,113,N,1,Brady Singer,Dylan Cease,,,3,7,9.0,Top,3834,Goodyear Ballpark,[],CIN wins Spring,Cincinnati Reds,San Diego Padres,Ian Gibaut,Austin Davis,Alan Busenitz,2025-03-01 - San Diego Padres (3) @ Cincinnati Reds (7) (Final),CIN,Cincinnati Reds,
779099,2025-03-01T20:10:00Z,2025-03-01,S,Final,Texas Rangers,Milwaukee Brewers,140,158,N,1,Tobias Myers,Kumar Rocker,,,4,9,9.0,Top,2518,American Family Fields of Phoenix,[],MIL wins Spring,Milwaukee Brewers,Texas Rangers,Tobias Myers,Kumar Rocker,,2025-03-01 - Texas Rangers (4) @ Milwaukee Brewers (9) (Final),MIL,Milwaukee Brewers,
779111,2025-03-01T18:05:00Z,2025-03-01,S,Final,Philadelphia Phillies,Detroit Tigers,143,116,N,1,Casey Mize,Aaron Nola,,,0,1,9.0,Top,2511,Publix Field at Joker Marchant Stadium,[],DET wins Spring,Detroit Tigers,Philadelphia Phillies,Casey Mize,Tyler Phillips,Brendan White,2025-03-01 - Philadelphia Phillies (0) @ Detroit Tigers (1) (Final),DET,Detroit Tigers,
778732,2025-03-02T18:05:00Z,2025-03-02,S,Final,Washington Nationals,Houston Astros,120,117,N,1,Ronel Blanco,Trevor Williams,,,4,3,9.0,Bottom,5000,CACTI Park of the Palm Beaches,[],WSH wins Spring,Washington Nationals,Houston Astros,Trevor Williams,Ronel Blanco,Daison Acosta,2025-03-02 - Washington Nationals (4) @ Houston Astros (3) (Final),WSH,Washington Nationals,
779036,2025-03-02T18:05:00Z,2025-03-02,S,Final,Detroit Tigers,Pittsburgh Pirates,116,134,N,1,Jared Jones,Jackson Jobe,,,10,4,9.0,Bottom,2526,LECOM Park,[],DET wins Spring,Detroit Tigers,Pittsburgh Pirates,Jackson Jobe,Tim Mayza,,2025-03-02 - Detroit Tigers (10) @ Pittsburgh Pirates (4) (Final),DET,Detroit Tigers,
778769,2025-03-02T18:05:00Z,2025-03-02,S,Final,New York Mets,Boston Red Sox,121,111,N,1,Walker Buehler,Paul Blackburn,,,4,6,9.0,Top,4309,JetBlue Park,[],BOS wins Spring,Boston Red Sox,New York Mets,Walker Buehler,Paul Blackburn,Wyatt Mills,2025-03-02 - New York Mets (4) @ Boston Red Sox (6) (Final),NYM,New York Mets,
